id,exp_date,exp_desc,amount,exp_month,exp_year,recurring,recurring_period,category_id,recurring_start,user_id,created_on,updated_on
3910,27/4/2024 0:00,Lunch,14.7,4,2024,FALSE,,7,,1,27/4/2024 0:00,27/4/2024 0:00
3911,27/4/2024 0:00,Dinner,4.3,4,2024,FALSE,,7,,1,27/4/2024 0:00,27/4/2024 0:00
3912,27/4/2024 0:00,Ijooz,1,4,2024,FALSE,,7,,1,27/4/2024 0:00,27/4/2024 0:00
3913,29/4/2024 0:00,Dinner,15,4,2024,FALSE,,7,,1,29/4/2024 0:00,29/4/2024 0:00
3914,29/4/2024 0:00,Malapascua Trip Day 1,209.64,4,2024,FALSE,,8,,1,29/4/2024 0:00,29/4/2024 0:00
3915,30/4/2024 0:00,Malapascua Trip Day 2,209.64,4,2024,FALSE,,8,,1,30/4/2024 0:00,30/4/2024 0:00
3916,,Aviva Group Term PA Insurance,6,5,2024,TRUE,M,1,1/4/2019,1,1/5/2024 0:00,1/5/2024 0:00
3917,,Aviva CI (May Start),44.33,5,2024,TRUE,M,1,1/5/2020,1,1/5/2024 0:00,1/5/2024 0:00
3918,,Allowance to Parents,500,5,2024,TRUE,M,3,1/1/2019,1,1/5/2024 0:00,1/5/2024 0:00
3919,,Safra Membership (Till 31 July 2025),1.26,5,2024,TRUE,M,6,30/6/2021,1,1/5/2024 0:00,1/5/2024 0:00
3920,,Aviva Group Term Life Insurance,9.62,5,2024,TRUE,M,1,1/1/2019,1,1/5/2024 0:00,1/5/2024 0:00
3921,,Hospitalization Plan (Sept),31.16,5,2024,TRUE,M,1,1/1/2019,1,1/5/2024 0:00,1/5/2024 0:00
3922,,VPN (Aug 2022 - Jul 2024),5,5,2024,TRUE,M,8,1/8/2022,1,1/5/2024 0:00,1/5/2024 0:00
3923,,ViviFi Bill,11,5,2024,TRUE,M,2,1/1/2019,1,1/5/2024 0:00,1/5/2024 0:00
3924,,Lasik (Sep 2022 - Aug 2032),47.23,5,2024,TRUE,M,8,1/9/2022,1,1/5/2024 0:00,1/5/2024 0:00
3925,,Income Tax 2024,88,5,2024,TRUE,M,2,1/1/2024,1,1/5/2024 0:00,1/5/2024 0:00
3926,,ROG Strix Laptop (Apr 2024 - Mar 2029),20.835,5,2024,TRUE,M,6,1/4/2024,1,1/5/2024 0:00,1/5/2024 0:00
3927,,Atmos Mission 2 (Apr 2024 - Mar 2026),28,5,2024,TRUE,M,6,1/4/2024,1,1/5/2024 0:00,1/5/2024 0:00
3928,,Sharkskin Wetsuit,9.8,5,2024,TRUE,M,6,1/5/2024,1,1/5/2024 0:00,1/5/2024 0:00
3929,1/5/2024 0:00,Malapascua Trip Day 3,209.64,5,2024,FALSE,,8,,1,1/5/2024 0:00,1/5/2024 0:00
3930,2/5/2024 0:00,Malapascua Trip Day 4,209.64,5,2024,FALSE,,8,,1,2/5/2024 0:00,2/5/2024 0:00
3931,3/5/2024 0:00,Malapascua Trip Day 5,209.64,5,2024,FALSE,,8,,1,3/5/2024 0:00,3/5/2024 0:00
3932,4/5/2024 0:00,Malapascua Trip Day 6,209.64,5,2024,FALSE,,8,,1,4/5/2024 0:00,4/5/2024 0:00
3933,5/5/2024 0:00,Malapascua Trip Day 7,209.64,5,2024,FALSE,,8,,1,5/5/2024 0:00,5/5/2024 0:00
3934,5/5/2024 0:00,Gin & Wine,85,5,2024,FALSE,,6,,1,5/5/2024 0:00,5/5/2024 0:00
3935,6/5/2024 0:00,Yoga Class,15.3,5,2024,FALSE,,6,,1,6/5/2024 0:00,6/5/2024 0:00
3936,6/5/2024 0:00,MRT/Bus,6,5,2024,FALSE,,4,,1,6/5/2024 0:00,6/5/2024 0:00
3937,8/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,8/5/2024 0:00,8/5/2024 0:00
3938,9/5/2024 0:00,MRT/Bus,10,5,2024,FALSE,,4,,1,9/5/2024 0:00,9/5/2024 0:00
3939,9/5/2024 0:00,YM Class,17.5,5,2024,FALSE,,6,,1,9/5/2024 0:00,9/5/2024 0:00
3940,9/5/2024 0:00,Lunch,11.7,5,2024,FALSE,,7,,1,9/5/2024 0:00,9/5/2024 0:00
3941,9/5/2024 0:00,Craft Beer,31.8,5,2024,FALSE,,6,,1,9/5/2024 0:00,9/5/2024 0:00
3942,13/5/2024 0:00,Razor Blades,44.3,5,2024,FALSE,,2,,1,13/5/2024 0:00,13/5/2024 0:00
3943,13/5/2024 0:00,KitKat,0.65,5,2024,FALSE,,7,,1,13/5/2024 0:00,13/5/2024 0:00
3944,14/5/2024 0:00,Gull Fins,178.23,5,2024,FALSE,,6,,1,14/5/2024 0:00,14/5/2024 0:00
3945,14/5/2024 0:00,Yoga Class Wasted,15.3,5,2024,FALSE,,6,,1,14/5/2024 0:00,14/5/2024 0:00
3946,17/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,17/5/2024 0:00,17/5/2024 0:00
3947,17/5/2024 0:00,Dinner,17.5,5,2024,FALSE,,7,,1,17/5/2024 0:00,17/5/2024 0:00
3948,17/5/2024 0:00,Snacks,5.2,5,2024,FALSE,,6,,1,17/5/2024 0:00,17/5/2024 0:00
3949,18/5/2024 0:00,Yoga + Cold Plunge,34.5,5,2024,FALSE,,6,,1,18/5/2024 0:00,18/5/2024 0:00
3950,18/5/2024 0:00,Breakfast,1,5,2024,FALSE,,7,,1,18/5/2024 0:00,18/5/2024 0:00
3951,18/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,18/5/2024 0:00,18/5/2024 0:00
3952,21/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,21/5/2024 0:00,21/5/2024 0:00
3953,22/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,22/5/2024 0:00,22/5/2024 0:00
3954,22/5/2024 0:00,Garmin Cable,39.9,5,2024,FALSE,,6,,1,22/5/2024 0:00,22/5/2024 0:00
3955,23/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,23/5/2024 0:00,23/5/2024 0:00
3956,24/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,24/5/2024 0:00,24/5/2024 0:00
3957,25/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,25/5/2024 0:00,25/5/2024 0:00
3958,25/5/2024 0:00,Cab Home,23.6,5,2024,FALSE,,6,,1,25/5/2024 0:00,25/5/2024 0:00
3959,25/5/2024 0:00,Lunch,6.5,5,2024,FALSE,,7,,1,25/5/2024 0:00,25/5/2024 0:00
3960,25/5/2024 0:00,Drinks,35.4,5,2024,FALSE,,6,,1,25/5/2024 0:00,25/5/2024 0:00
3961,26/5/2024 0:00,Groceries,33.79,5,2024,FALSE,,7,,1,26/5/2024 0:00,26/5/2024 0:00
3962,26/5/2024 0:00,Beef Steak,36.99,5,2024,FALSE,,7,,1,26/5/2024 0:00,26/5/2024 0:00
3963,27/5/2024 0:00,MRT/Bus,2,5,2024,FALSE,,4,,1,27/5/2024 0:00,27/5/2024 0:00
3964,27/5/2024 0:00,Dinner,4.5,5,2024,FALSE,,7,,1,27/5/2024 0:00,27/5/2024 0:00
3965,28/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,28/5/2024 0:00,28/5/2024 0:00
3966,29/5/2024 0:00,MRT/Bus,6,5,2024,FALSE,,4,,1,29/5/2024 0:00,29/5/2024 0:00
3967,29/5/2024 0:00,Breakfast,3.8,5,2024,FALSE,,7,,1,29/5/2024 0:00,29/5/2024 0:00
3968,29/5/2024 0:00,Lunch,18.4,5,2024,FALSE,,7,,1,29/5/2024 0:00,29/5/2024 0:00
3969,29/5/2024 0:00,Haircut,18,5,2024,FALSE,,2,,1,29/5/2024 0:00,29/5/2024 0:00
3970,30/5/2024 0:00,MRT/Bus,4,5,2024,FALSE,,4,,1,30/5/2024 0:00,30/5/2024 0:00
3971,30/5/2024 0:00,Dinner,6.5,5,2024,FALSE,,7,,1,30/5/2024 0:00,30/5/2024 0:00
3972,31/5/2024 0:00,Dinner,7,5,2024,FALSE,,7,,1,31/5/2024 0:00,31/5/2024 0:00
3973,,Aviva Group Term PA Insurance,6,6,2024,TRUE,M,1,1/4/2019,1,1/6/2024 0:00,1/6/2024 0:00
3974,,Aviva CI (May Start),44.33,6,2024,TRUE,M,1,1/5/2020,1,1/6/2024 0:00,1/6/2024 0:00
3975,,Allowance to Parents,500,6,2024,TRUE,M,3,1/1/2019,1,1/6/2024 0:00,1/6/2024 0:00
3976,,Safra Membership (Till 31 July 2025),1.26,6,2024,TRUE,M,6,30/6/2021,1,1/6/2024 0:00,1/6/2024 0:00
3977,,Aviva Group Term Life Insurance,9.62,6,2024,TRUE,M,1,1/1/2019,1,1/6/2024 0:00,1/6/2024 0:00
3978,,Hospitalization Plan (Sept),31.16,6,2024,TRUE,M,1,1/1/2019,1,1/6/2024 0:00,1/6/2024 0:00
3979,,VPN (Aug 2022 - Jul 2024),5,6,2024,TRUE,M,8,1/8/2022,1,1/6/2024 0:00,1/6/2024 0:00
3980,,ViviFi Bill,11,6,2024,TRUE,M,2,1/1/2019,1,1/6/2024 0:00,1/6/2024 0:00
3981,,Lasik (Sep 2022 - Aug 2032),47.23,6,2024,TRUE,M,8,1/9/2022,1,1/6/2024 0:00,1/6/2024 0:00
3982,,Income Tax For 2024,179.23,6,2024,TRUE,M,2,1/1/2024,1,1/6/2024 0:00,1/6/2024 0:00
3983,,ROG Strix Laptop (Apr 2024 - Mar 2029),20.835,6,2024,TRUE,M,6,1/4/2024,1,1/6/2024 0:00,1/6/2024 0:00
3984,,Atmos Mission 2 (Apr 2024 - Mar 2026),28,6,2024,TRUE,M,6,1/4/2024,1,1/6/2024 0:00,1/6/2024 0:00
3985,,Sharkskin Wetsuit,9.8,6,2024,TRUE,M,6,1/5/2024,1,1/6/2024 0:00,1/6/2024 0:00
3986,1/6/2024 0:00,MRT/Bus,6,6,2024,FALSE,,4,,1,1/6/2024 0:00,1/6/2024 0:00
3987,1/6/2024 0:00,Dessert,7.65,6,2024,FALSE,,6,,1,1/6/2024 0:00,1/6/2024 0:00
3988,2/6/2024 0:00,MRT/Bus,2,6,2024,FALSE,,4,,1,2/6/2024 0:00,2/6/2024 0:00
3989,3/6/2024 0:00,MRT/Bus,1,6,2024,FALSE,,4,,1,3/6/2024 0:00,3/6/2024 0:00
3990,4/6/2024 0:00,MRT/Bus,6,6,2024,FALSE,,4,,1,4/6/2024 0:00,4/6/2024 0:00
3991,4/6/2024 0:00,Dinner,19.79,6,2024,FALSE,,7,,1,4/6/2024 0:00,4/6/2024 0:00
3992,4/6/2024 0:00,Yoga Class,15.3,6,2024,FALSE,,6,,1,4/6/2024 0:00,4/6/2024 0:00
3993,5/6/2024 0:00,MRT/Bus,1,6,2024,FALSE,,4,,1,5/6/2024 0:00,5/6/2024 0:00
3994,6/6/2024 0:00,MRT/Bus,4.3,6,2024,FALSE,,4,,1,6/6/2024 0:00,6/6/2024 0:00
3995,6/6/2024 0:00,Tights,27.68,6,2024,FALSE,,6,,1,6/6/2024 0:00,6/6/2024 0:00
3996,8/6/2024 0:00,MRT/Bus,4,6,2024,FALSE,,4,,1,8/6/2024 0:00,8/6/2024 0:00
3997,8/6/2024 0:00,Groceries,25.69,6,2024,FALSE,,7,,1,8/6/2024 0:00,8/6/2024 0:00
3998,9/6/2024 0:00,Bolo Bun,6.05,6,2024,FALSE,,7,,1,9/6/2024 0:00,9/6/2024 0:00
3999,9/6/2024 0:00,Yoga Class,15,6,2024,FALSE,,6,,1,9/6/2024 0:00,9/6/2024 0:00
4000,9/6/2024 0:00,Ramen Lunch,16,6,2024,FALSE,,7,,1,9/6/2024 0:00,9/6/2024 0:00
4001,9/6/2024 0:00,MRT/Bus,5.35,6,2024,FALSE,,4,,1,9/6/2024 0:00,9/6/2024 0:00
4002,12/6/2024 0:00,MRT/Bus,2,6,2024,FALSE,,4,,1,12/6/2024 0:00,12/6/2024 0:00
4003,13/6/2024 0:00,MRT/Bus,4,6,2024,FALSE,,4,,1,13/6/2024 0:00,13/6/2024 0:00
4004,14/6/2024 0:00,MRT/Bus,6,6,2024,FALSE,,4,,1,14/6/2024 0:00,14/6/2024 0:00
4005,14/6/2024 0:00,Breakfast,4.5,6,2024,FALSE,,7,,1,14/6/2024 0:00,14/6/2024 0:00
4006,14/6/2024 0:00,Lunch,4.5,6,2024,FALSE,,7,,1,14/6/2024 0:00,14/6/2024 0:00
4007,14/6/2024 0:00,Groceries,5.3,6,2024,FALSE,,7,,1,14/6/2024 0:00,14/6/2024 0:00
4008,14/6/2024 0:00,Yoga Class,14,6,2024,FALSE,,6,,1,14/6/2024 0:00,14/6/2024 0:00
4009,15/6/2024 0:00,MRT/Bus,5.5,6,2024,FALSE,,4,,1,15/6/2024 0:00,15/6/2024 0:00
4010,15/6/2024 0:00,Lunch,7.3,6,2024,FALSE,,7,,1,15/6/2024 0:00,15/6/2024 0:00
4011,15/6/2024 0:00,Dinner,22.5,6,2024,FALSE,,7,,1,15/6/2024 0:00,15/6/2024 0:00
4012,15/6/2024 0:00,Yoga Class,15,6,2024,FALSE,,6,,1,15/6/2024 0:00,15/6/2024 0:00
4013,16/6/2024 0:00,MRT/Bus,2,6,2024,FALSE,,4,,1,16/6/2024 0:00,16/6/2024 0:00
4014,16/6/2024 0:00,Breakfast,4.5,6,2024,FALSE,,7,,1,16/6/2024 0:00,16/6/2024 0:00
4015,16/6/2024 0:00,Lunch,7.9,6,2024,FALSE,,7,,1,16/6/2024 0:00,16/6/2024 0:00
4016,17/6/2024 0:00,MRT/Bus,6,6,2024,FALSE,,4,,1,17/6/2024 0:00,17/6/2024 0:00
4017,17/6/2024 0:00,Lunch,9.3,6,2024,FALSE,,7,,1,17/6/2024 0:00,17/6/2024 0:00
4018,17/6/2024 0:00,Groceries,2.08,6,2024,FALSE,,7,,1,17/6/2024 0:00,17/6/2024 0:00
4019,17/6/2024 0:00,Yoga Class,14,6,2024,FALSE,,6,,1,17/6/2024 0:00,17/6/2024 0:00
4020,18/6/2024 0:00,Beef Steak Groceries,70.86,6,2024,FALSE,,7,,1,18/6/2024 0:00,18/6/2024 0:00
4021,19/6/2024 0:00,MRT/Bus,4,6,2024,FALSE,,4,,1,19/6/2024 0:00,19/6/2024 0:00
4022,21/6/2024 0:00,MRT/Bus,5,6,2024,FALSE,,4,,1,21/6/2024 0:00,21/6/2024 0:00
4023,21/6/2024 0:00,MC,5,6,2024,FALSE,,1,,1,21/6/2024 0:00,21/6/2024 0:00
4024,21/6/2024 0:00,Groceries,36.29,6,2024,FALSE,,1,,1,21/6/2024 0:00,21/6/2024 0:00
4025,22/6/2024 0:00,MRT/Bus,4.31,6,2024,FALSE,,4,,1,22/6/2024 0:00,22/6/2024 0:00
4026,22/6/2024 0:00,Groceries,6.73,6,2024,FALSE,,7,,1,22/6/2024 0:00,22/6/2024 0:00
4027,22/6/2024 0:00,Yoga Class,15,6,2024,FALSE,,6,,1,22/6/2024 0:00,22/6/2024 0:00
4028,22/6/2024 0:00,Lunch,7.8,6,2024,FALSE,,7,,1,22/6/2024 0:00,22/6/2024 0:00
4029,24/6/2024 0:00,Groceries,10.9,6,2024,FALSE,,7,,1,24/6/2024 0:00,24/6/2024 0:00
4030,24/6/2024 0:00,Brunch,12.5,6,2024,FALSE,,7,,1,24/6/2024 0:00,24/6/2024 0:00
4031,24/6/2024 0:00,MRT/Bus,8,6,2024,FALSE,,4,,1,24/6/2024 0:00,24/6/2024 0:00
4032,24/6/2024 0:00,Yoga Class,15.3,6,2024,FALSE,,6,,1,24/6/2024 0:00,24/6/2024 0:00
4033,24/6/2024 0:00,Yoga Class,15.3,6,2024,FALSE,,6,,1,24/6/2024 0:00,24/6/2024 0:00
4034,27/6/2024 0:00,MRT/Bus,4.29,6,2024,FALSE,,4,,1,27/6/2024 0:00,27/6/2024 0:00
4035,27/6/2024 0:00,Snack,1.6,6,2024,FALSE,,7,,1,27/6/2024 0:00,27/6/2024 0:00
4036,28/6/2024 0:00,Snack,2.4,6,2024,FALSE,,7,,1,27/6/2024 0:00,27/6/2024 0:00
4037,28/6/2024 0:00,MRT/Bus,4.29,6,2024,FALSE,,4,,1,28/6/2024 0:00,28/6/2024 0:00
4038,29/6/2024 0:00,MRT/Bus,5.32,6,2024,FALSE,,4,,1,29/6/2024 0:00,29/6/2024 0:00
4039,29/6/2024 0:00,Lunch,13.3,6,2024,FALSE,,7,,1,29/6/2024 0:00,29/6/2024 0:00
4040,29/6/2024 0:00,Yoga Class,15.3,6,2024,FALSE,,6,,1,29/6/2024 0:00,29/6/2024 0:00
4041,29/6/2024 0:00,Durian,40,6,2024,FALSE,,6,,1,29/6/2024 0:00,29/6/2024 0:00
4042,30/6/2024 0:00,Groceries,26.4,6,2024,FALSE,,7,,1,30/6/2024 0:00,30/6/2024 0:00
4043,30/6/2024 0:00,MRT/Bus,2,6,2024,FALSE,,4,,1,30/6/2024 0:00,30/6/2024 0:00
4044,,Aviva Group Term PA Insurance,6,7,2024,TRUE,M,1,1/4/2019,1,1/7/2024 0:00,1/7/2024 0:00
4045,,Aviva CI (May Start),44.33,7,2024,TRUE,M,1,1/5/2020,1,1/7/2024 0:00,1/7/2024 0:00
4046,,Allowance to Parents,500,7,2024,TRUE,M,3,1/1/2019,1,1/7/2024 0:00,1/7/2024 0:00
4047,,Safra Membership (Till 31 July 2025),1.26,7,2024,TRUE,M,6,30/6/2021,1,1/7/2024 0:00,1/7/2024 0:00
4048,,Aviva Group Term Life Insurance,9.62,7,2024,TRUE,M,1,1/1/2019,1,1/7/2024 0:00,1/7/2024 0:00
4049,,Hospitalization Plan (Sept),31.16,7,2024,TRUE,M,1,1/1/2019,1,1/7/2024 0:00,1/7/2024 0:00
4050,,VPN (Aug 2022 - Jul 2024),5,7,2024,TRUE,M,8,1/8/2022,1,1/7/2024 0:00,1/7/2024 0:00
4051,,ViviFi Bill,11,7,2024,TRUE,M,2,1/1/2019,1,1/7/2024 0:00,1/7/2024 0:00
4052,,Lasik (Sep 2022 - Aug 2032),47.23,7,2024,TRUE,M,8,1/9/2022,1,1/7/2024 0:00,1/7/2024 0:00
4053,,Income Tax For 2024,179.23,7,2024,TRUE,M,2,1/1/2024,1,1/7/2024 0:00,1/7/2024 0:00
4054,,ROG Strix Laptop (Apr 2024 - Mar 2029),20.835,7,2024,TRUE,M,6,1/4/2024,1,1/7/2024 0:00,1/7/2024 0:00
4055,,Atmos Mission 2 (Apr 2024 - Mar 2026),28,7,2024,TRUE,M,6,1/4/2024,1,1/7/2024 0:00,1/7/2024 0:00
4056,,Sharkskin Wetsuit,9.8,7,2024,TRUE,M,6,1/5/2024,1,1/7/2024 0:00,1/7/2024 0:00
4057,1/7/2024 0:00,Lunch,5,7,2024,FALSE,,7,,1,1/7/2024 0:00,1/7/2024 0:00
4058,1/7/2024 0:00,Dinner,5,7,2024,FALSE,,7,,1,1/7/2024 0:00,1/7/2024 0:00
4059,2/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,2/7/2024 0:00,2/7/2024 0:00
4060,2/7/2024 0:00,Lunch,5,7,2024,FALSE,,7,,1,2/7/2024 0:00,2/7/2024 0:00
4061,2/7/2024 0:00,Dinner,5,7,2024,FALSE,,7,,1,2/7/2024 0:00,2/7/2024 0:00
4062,3/7/2024 0:00,Lunch,5,7,2024,FALSE,,7,,1,3/7/2024 0:00,3/7/2024 0:00
4063,3/7/2024 0:00,Dinner,5,7,2024,FALSE,,7,,1,3/7/2024 0:00,3/7/2024 0:00
4064,3/7/2024 0:00,Asics Gel Nimbus 25,181,7,2024,FALSE,,6,,1,3/7/2024 0:00,3/7/2024 0:00
4065,4/7/2024 0:00,Haircut,18,7,2024,FALSE,,2,,1,4/7/2024 0:00,4/7/2024 0:00
4066,4/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,4/7/2024 0:00,4/7/2024 0:00
4067,4/7/2024 0:00,Yoga Class,17,7,2024,FALSE,,6,,1,4/7/2024 0:00,4/7/2024 0:00
4068,4/7/2024 0:00,Lunch,6.6,7,2024,FALSE,,7,,1,4/7/2024 0:00,4/7/2024 0:00
4069,4/7/2024 0:00,Dinner,103,7,2024,FALSE,,6,,1,4/7/2024 0:00,4/7/2024 0:00
4070,5/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,5/7/2024 0:00,5/7/2024 0:00
4071,5/7/2024 0:00,Breakfast,5.2,7,2024,FALSE,,7,,1,5/7/2024 0:00,5/7/2024 0:00
4072,5/7/2024 0:00,Lunch,9,7,2024,FALSE,,7,,1,5/7/2024 0:00,5/7/2024 0:00
4073,5/7/2024 0:00,Dinner,7,7,2024,FALSE,,7,,1,5/7/2024 0:00,5/7/2024 0:00
4074,5/7/2024 0:00,Drinks,46.85,7,2024,FALSE,,6,,1,5/7/2024 0:00,5/7/2024 0:00
4075,6/7/2024 0:00,Breakfast,5,7,2024,FALSE,,7,,1,6/7/2024 0:00,6/7/2024 0:00
4076,6/7/2024 0:00,MRT/Bus,2,7,2024,FALSE,,4,,1,6/7/2024 0:00,6/7/2024 0:00
4077,6/7/2024 0:00,Yoga Class,30.6,7,2024,FALSE,,6,,1,6/7/2024 0:00,6/7/2024 0:00
4078,6/7/2024 0:00,Wine,26.9,7,2024,FALSE,,6,,1,6/7/2024 0:00,6/7/2024 0:00
4079,7/7/2024 0:00,MRT/Bus,2,7,2024,FALSE,,4,,1,7/7/2024 0:00,7/7/2024 0:00
4080,7/7/2024 0:00,Dinner,5.7,7,2024,FALSE,,7,,1,7/7/2024 0:00,7/7/2024 0:00
4081,8/7/2024 0:00,MRT/Bus,8,7,2024,FALSE,,4,,1,8/7/2024 0:00,8/7/2024 0:00
4082,8/7/2024 0:00,Yoga Class,17,7,2024,FALSE,,6,,1,8/7/2024 0:00,8/7/2024 0:00
4083,8/7/2024 0:00,Dinner,20,7,2024,FALSE,,7,,1,8/7/2024 0:00,8/7/2024 0:00
4084,8/7/2024 0:00,Cab Home,19.2,7,2024,FALSE,,6,,1,8/7/2024 0:00,8/7/2024 0:00
4085,9/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,9/7/2024 0:00,9/7/2024 0:00
4086,9/7/2024 0:00,Breakfast,5.33,7,2024,FALSE,,7,,1,9/7/2024 0:00,9/7/2024 0:00
4087,9/7/2024 0:00,Lunch,4.8,7,2024,FALSE,,7,,1,9/7/2024 0:00,9/7/2024 0:00
4088,11/7/2024 0:00,MRT/Bus,5.85,7,2024,FALSE,,4,,1,11/7/2024 0:00,11/7/2024 0:00
4089,11/7/2024 0:00,Lunch,6,7,2024,FALSE,,7,,1,11/7/2024 0:00,11/7/2024 0:00
4090,11/7/2024 0:00,Dinner,4,7,2024,FALSE,,7,,1,11/7/2024 0:00,11/7/2024 0:00
4091,12/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,12/7/2024 0:00,12/7/2024 0:00
4092,13/7/2024 0:00,MRT/Bus,2,7,2024,FALSE,,4,,1,13/7/2024 0:00,13/7/2024 0:00
4093,14/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,14/7/2024 0:00,14/7/2024 0:00
4094,14/7/2024 0:00,Lunch,9,7,2024,FALSE,,7,,1,14/7/2024 0:00,14/7/2024 0:00
4095,14/7/2024 0:00,Coffee,1.6,7,2024,FALSE,,7,,1,14/7/2024 0:00,14/7/2024 0:00
4096,14/7/2024 0:00,JB Trip Day 1,95.6,7,2024,FALSE,,8,,1,14/7/2024 0:00,14/7/2024 0:00
4097,15/7/2024 0:00,JB Trip Day 2,95.6,7,2024,FALSE,,8,,1,15/7/2024 0:00,15/7/2024 0:00
4098,15/7/2024 0:00,MRT/Bus,2,7,2024,FALSE,,4,,1,15/7/2024 0:00,15/7/2024 0:00
4099,19/7/2024 0:00,MRT/Bus,8,7,2024,FALSE,,4,,1,19/7/2024 0:00,19/7/2024 0:00
4100,19/7/2024 0:00,Lunch,4.7,7,2024,FALSE,,7,,1,19/7/2024 0:00,19/7/2024 0:00
4101,19/7/2024 0:00,Yoga Class,17,7,2024,FALSE,,6,,1,19/7/2024 0:00,19/7/2024 0:00
4102,19/7/2024 0:00,Durian,65,7,2024,FALSE,,6,,1,19/7/2024 0:00,19/7/2024 0:00
4103,19/7/2024 0:00,Dinner,6.5,7,2024,FALSE,,7,,1,19/7/2024 0:00,19/7/2024 0:00
4104,20/7/2024 0:00,Yoga Class,15.3,7,2024,FALSE,,6,,1,20/7/2024 0:00,20/7/2024 0:00
4105,20/7/2024 0:00,MRT/Bus,4,7,2024,FALSE,,4,,1,20/7/2024 0:00,20/7/2024 0:00
4106,21/7/2024 0:00,MRT/Bus,2,7,2024,FALSE,,4,,1,21/7/2024 0:00,21/7/2024 0:00
4107,22/7/2024 0:00,MRT/Bus,3,7,2024,FALSE,,4,,1,22/7/2024 0:00,22/7/2024 0:00
4108,22/7/2024 0:00,Groceries,57.09,7,2024,FALSE,,7,,1,22/7/2024 0:00,22/7/2024 0:00
4109,22/7/2024 0:00,Yoga Class,30.6,7,2024,FALSE,,6,,1,22/7/2024 0:00,22/7/2024 0:00
4110,22/7/2024 0:00,Muah Chee,2.3,7,2024,FALSE,,7,,1,22/7/2024 0:00,22/7/2024 0:00
4111,23/7/2024 0:00,Beef Steak,30.5,7,2024,FALSE,,7,,1,23/7/2024 0:00,23/7/2024 0:00
4112,23/7/2024 0:00,Beer,11,7,2024,FALSE,,6,,1,23/7/2024 0:00,23/7/2024 0:00
4113,24/7/2024 0:00,MRT/Bus,5.53,7,2024,FALSE,,4,,1,24/7/2024 0:00,24/7/2024 0:00
4114,24/7/2024 0:00,Lunch,19,7,2024,FALSE,,7,,1,24/7/2024 0:00,24/7/2024 0:00
4115,26/7/2024 0:00,MRT/Bus,6.32,7,2024,FALSE,,4,,1,26/7/2024 0:00,26/7/2024 0:00
4116,27/7/2024 0:00,MRT/Bus,3.19,7,2024,FALSE,,4,,1,27/7/2024 0:00,27/7/2024 0:00
4117,27/7/2024 0:00,Drinks,26.2,7,2024,FALSE,,6,,1,27/7/2024 0:00,27/7/2024 0:00
4118,29/7/2024 0:00,MRT/Bus,6,7,2024,FALSE,,4,,1,29/7/2024 0:00,29/7/2024 0:00
4119,29/7/2024 0:00,Lunch,6.5,7,2024,FALSE,,7,,1,29/7/2024 0:00,29/7/2024 0:00
4120,30/7/2024 0:00,MRT/Bus,7,7,2024,FALSE,,4,,1,30/7/2024 0:00,30/7/2024 0:00
4121,30/7/2024 0:00,Yoga Class,15.3,7,2024,FALSE,,6,,1,30/7/2024 0:00,30/7/2024 0:00
4122,30/7/2024 0:00,Muah Chee,2.3,7,2024,FALSE,,7,,1,30/7/2024 0:00,30/7/2024 0:00
4123,31/7/2024 0:00,MRT/Bus,5,7,2024,FALSE,,4,,1,31/7/2024 0:00,31/7/2024 0:00
4124,31/7/2024 0:00,Yoga Class,15.3,7,2024,FALSE,,6,,1,31/7/2024 0:00,31/7/2024 0:00
4125,,Aviva Group Term PA Insurance,6,8,2024,TRUE,M,1,1/4/2019,1,1/8/2024 0:00,1/8/2024 0:00
4126,,Aviva CI (May Start),44.33,8,2024,TRUE,M,1,1/5/2020,1,1/8/2024 0:00,1/8/2024 0:00
4127,,Allowance to Parents,500,8,2024,TRUE,M,3,1/1/2019,1,1/8/2024 0:00,1/8/2024 0:00
4128,,Safra Membership (Till 31 July 2025),1.26,8,2024,TRUE,M,6,30/6/2021,1,1/8/2024 0:00,1/8/2024 0:00
4129,,Aviva Group Term Life Insurance,9.62,8,2024,TRUE,M,1,1/1/2019,1,1/8/2024 0:00,1/8/2024 0:00
